timestamp,test-class,test-method,time,description,result
"2022-06-02 10:57:20.929","acme.testing.inventor.chimpum.InventorChimpumListTest","positiveTest",7948,""[2] recordIndex=1, code=23/02/20-ABC-123-D, creationMoment=2020/02/23 16:23, title=Título chimpum 1, description=Descripción chimpum 1, startDate=2020/03/25 16:23, finishDate=2020/04/02 16:23, budget=EUR 150.00, link=https://www.google.com"","OK"
"2022-06-02 10:57:29.189","acme.testing.inventor.chimpum.InventorChimpumListTest","positiveTest",7927,""[3] recordIndex=2, code=23/02/20-ERT-375-P, creationMoment=2020/02/23 16:23, title=Título chimpum 3, description=Descripción chimpum 3, startDate=2020/03/25 16:23, finishDate=2020/04/02 16:23, budget=EUR 150.00, link=https://www.google.com"","OK"
"2022-06-02 10:57:37.883","acme.testing.inventor.chimpum.InventorChimpumListTest","hackingTest",8347,""hackingTest()"","OK"
"2022-06-02 10:57:55.575","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","positiveTest",11765,""[1] recordIndex=0, title=titulo-test-1, description=descripcion-test-1, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=EUR 20.19, link=null"","OK"
"2022-06-02 10:58:07.17","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","positiveTest",11258,""[2] recordIndex=1, title=titulo-test-2, description=descripcion-test-2, startDate=2031/06/10 12:34, finishDate=2031/06/21 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-02 10:58:15.852","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8260,""[1] recordIndex=1, title=null, description=descripcion-test-2, startDate=2031/06/10 12:34, finishDate=2031/06/21 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-02 10:58:24.676","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8465,""[2] recordIndex=2, title=hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo ho, description=descripcion-test-3, startDate=2031/06/10 12:34, finishDate=2031/06/21 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-02 10:58:33.254","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8218,""[3] recordIndex=3, title=titulo-test-4, description=null, startDate=2031/06/10 12:34, finishDate=2031/06/21 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-02 10:58:42.209","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8578,""[4] recordIndex=4, title=titulo-test-5, description=hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hol, startDate=2031/06/10 12:34, finishDate=2031/06/21 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-02 10:58:50.806","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8254,""[5] recordIndex=5, title=titulo-test-6, description=descripcion-test-6, startDate=null, finishDate=2031/06/21 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-02 10:58:59.42","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8261,""[6] recordIndex=6, title=titulo-test-7, description=descripcion-test-7, startDate=2019/06/10 12:34, finishDate=2031/06/21 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-02 10:59:07.892","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8129,""[7] recordIndex=7, title=titulo-test-8, description=descripcion-test-8, startDate=2031/06/10 12:34, finishDate=null, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-02 10:59:16.549","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8302,""[8] recordIndex=8, title=titulo-test-9, description=descripcion-test-9, startDate=2031/06/10 12:34, finishDate=2031/06/13 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-02 10:59:25.32","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8377,""[9] recordIndex=9, title=titulo-test-10, description=descripcion-test-10, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=ASD 20.19, link=https://www.google.com"","OK"
"2022-06-02 10:59:33.939","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8262,""[10] recordIndex=10, title=titulo-test-11, description=descripcion-test-11, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=EUR -20.19, link=https://www.google.com"","OK"
"2022-06-02 10:59:42.569","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8252,""[11] recordIndex=11, title=titulo-test-12, description=descripcion-test-12, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=null, link=https://www.google.com"","OK"
"2022-06-02 10:59:51.301","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8332,""[12] recordIndex=12, title=sexy titulo test, description=descripcion-test-13, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=EUR 20.00, link=https://www.google.com"","OK"
"2022-06-02 11:00:00.108","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8388,""[13] recordIndex=13, title=hard core titulo test, description=descripcion-test-14, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=EUR 20.00, link=https://www.google.com"","OK"
"2022-06-02 11:00:08.694","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8223,""[14] recordIndex=14, title=titulo-test-12, description=nigeria descripcion test, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=EUR 20.00, link=https://www.google.com"","OK"
"2022-06-02 11:00:17.349","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8294,""[15] recordIndex=15, title=titulo-test-12, description=viagra descripcion test, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=EUR 20.00, link=https://www.google.com"","OK"
"2022-06-02 11:00:17.71","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","hackingTest",0,""hackingTest()"","OK"
